week_id,sales1_name,sales2_name,factor
17,Mortgage,Refi Mortgage - New WF Customers,1
18,Mortgage,Refi Mortgage - New WF Customers,1
19,Mortgage,Refi Mortgage - New WF Customers,1
20,Mortgage,Refi Mortgage - New WF Customers,1
21,Mortgage,Refi Mortgage - New WF Customers,1
22,Mortgage,Refi Mortgage - New WF Customers,1
23,Mortgage,Refi Mortgage - New WF Customers,1
24,Mortgage,Refi Mortgage - New WF Customers,1
25,Mortgage,Refi Mortgage - New WF Customers,1
26,Mortgage,Refi Mortgage - New WF Customers,1
27,Mortgage,Refi Mortgage - New WF Customers,1
28,Mortgage,Refi Mortgage - New WF Customers,1
29,Mortgage,Refi Mortgage - New WF Customers,1
30,Mortgage,Refi Mortgage - New WF Customers,1
31,Mortgage,Refi Mortgage - New WF Customers,1
32,Mortgage,Refi Mortgage - New WF Customers,1
33,Mortgage,Refi Mortgage - New WF Customers,1
34,Mortgage,Refi Mortgage - New WF Customers,1
35,Mortgage,Refi Mortgage - New WF Customers,1
36,Mortgage,Refi Mortgage - New WF Customers,1
37,Mortgage,Refi Mortgage - New WF Customers,1
38,Mortgage,Refi Mortgage - New WF Customers,1
39,Mortgage,Refi Mortgage - New WF Customers,1
40,Mortgage,Refi Mortgage - New WF Customers,1
41,Mortgage,Refi Mortgage - New WF Customers,1
42,Mortgage,Refi Mortgage - New WF Customers,1
43,Mortgage,Refi Mortgage - New WF Customers,1
44,Mortgage,Refi Mortgage - New WF Customers,1
45,Mortgage,Refi Mortgage - New WF Customers,1
46,Mortgage,Refi Mortgage - New WF Customers,1
47,Mortgage,Refi Mortgage - New WF Customers,1
48,Mortgage,Refi Mortgage - New WF Customers,1
49,Mortgage,Refi Mortgage - New WF Customers,1
50,Mortgage,Refi Mortgage - New WF Customers,1
51,Mortgage,Refi Mortgage - New WF Customers,1
52,Mortgage,Refi Mortgage - New WF Customers,1
1,Mortgage,Refi Mortgage - Existing WF Customers,1
2,Mortgage,Refi Mortgage - Existing WF Customers,1
3,Mortgage,Refi Mortgage - Existing WF Customers,1
4,Mortgage,Refi Mortgage - Existing WF Customers,1
5,Mortgage,Refi Mortgage - Existing WF Customers,1
6,Mortgage,Refi Mortgage - Existing WF Customers,1
7,Mortgage,Refi Mortgage - Existing WF Customers,1
8,Mortgage,Refi Mortgage - Existing WF Customers,1
9,Mortgage,Refi Mortgage - Existing WF Customers,1
10,Mortgage,Refi Mortgage - Existing WF Customers,1
11,Mortgage,Refi Mortgage - Existing WF Customers,1
12,Mortgage,Refi Mortgage - Existing WF Customers,1
13,Mortgage,Refi Mortgage - Existing WF Customers,1
14,Mortgage,Refi Mortgage - Existing WF Customers,1
15,Mortgage,Refi Mortgage - Existing WF Customers,1
16,Mortgage,Refi Mortgage - Existing WF Customers,1
17,Mortgage,Refi Mortgage - Existing WF Customers,1
18,Mortgage,Refi Mortgage - Existing WF Customers,1
19,Mortgage,Refi Mortgage - Existing WF Customers,1
20,Mortgage,Refi Mortgage - Existing WF Customers,1
21,Mortgage,Refi Mortgage - Existing WF Customers,1
22,Mortgage,Refi Mortgage - Existing WF Customers,1
23,Mortgage,Refi Mortgage - Existing WF Customers,1
24,Mortgage,Refi Mortgage - Existing WF Customers,1
25,Mortgage,Refi Mortgage - Existing WF Customers,1
26,Mortgage,Refi Mortgage - Existing WF Customers,1
27,Mortgage,Refi Mortgage - Existing WF Customers,1
28,Mortgage,Refi Mortgage - Existing WF Customers,1
29,Mortgage,Refi Mortgage - Existing WF Customers,1
30,Mortgage,Refi Mortgage - Existing WF Customers,1
31,Mortgage,Refi Mortgage - Existing WF Customers,1
32,Mortgage,Refi Mortgage - Existing WF Customers,1
33,Mortgage,Refi Mortgage - Existing WF Customers,1
34,Mortgage,Refi Mortgage - Existing WF Customers,1
35,Mortgage,Refi Mortgage - Existing WF Customers,1
36,Mortgage,Refi Mortgage - Existing WF Customers,1
37,Mortgage,Refi Mortgage - Existing WF Customers,1
38,Mortgage,Refi Mortgage - Existing WF Customers,1
39,Mortgage,Refi Mortgage - Existing WF Customers,1
40,Mortgage,Refi Mortgage - Existing WF Customers,1
41,Mortgage,Refi Mortgage - Existing WF Customers,1
42,Mortgage,Refi Mortgage - Existing WF Customers,1
43,Mortgage,Refi Mortgage - Existing WF Customers,1
44,Mortgage,Refi Mortgage - Existing WF Customers,1
45,Mortgage,Refi Mortgage - Existing WF Customers,1
46,Mortgage,Refi Mortgage - Existing WF Customers,1
47,Mortgage,Refi Mortgage - Existing WF Customers,1
48,Mortgage,Refi Mortgage - Existing WF Customers,1
49,Mortgage,Refi Mortgage - Existing WF Customers,1
50,Mortgage,Refi Mortgage - Existing WF Customers,1
51,Mortgage,Refi Mortgage - Existing WF Customers,1
52,Mortgage,Refi Mortgage - Existing WF Customers,1
1,Credit Card,Credit Card - Core,1
2,Credit Card,Credit Card - Core,1
3,Credit Card,Credit Card - Core,1
4,Credit Card,Credit Card - Core,1
5,Credit Card,Credit Card - Core,1
6,Credit Card,Credit Card - Core,1
7,Credit Card,Credit Card - Core,1
8,Credit Card,Credit Card - Core,1
9,Credit Card,Credit Card - Core,1
10,Credit Card,Credit Card - Core,1
11,Credit Card,Credit Card - Core,1
12,Credit Card,Credit Card - Core,1
13,Credit Card,Credit Card - Core,1
14,Credit Card,Credit Card - Core,1
15,Credit Card,Credit Card - Core,1
16,Credit Card,Credit Card - Core,1
17,Credit Card,Credit Card - Core,1
18,Credit Card,Credit Card - Core,1
19,Credit Card,Credit Card - Core,1
20,Credit Card,Credit Card - Core,1
21,Credit Card,Credit Card - Core,1
22,Credit Card,Credit Card - Core,1
23,Credit Card,Credit Card - Core,1
24,Credit Card,Credit Card - Core,1
25,Credit Card,Credit Card - Core,1
26,Credit Card,Credit Card - Core,1
27,Credit Card,Credit Card - Core,1
28,Credit Card,Credit Card - Core,1
29,Credit Card,Credit Card - Core,1
30,Credit Card,Credit Card - Core,1
31,Credit Card,Credit Card - Core,1
32,Credit Card,Credit Card - Core,1
33,Credit Card,Credit Card - Core,1
34,Credit Card,Credit Card - Core,1
35,Credit Card,Credit Card - Core,1
36,Credit Card,Credit Card - Core,1
37,Credit Card,Credit Card - Core,1
38,Credit Card,Credit Card - Core,1
39,Credit Card,Credit Card - Core,1
40,Credit Card,Credit Card - Core,1
41,Credit Card,Credit Card - Core,1
42,Credit Card,Credit Card - Core,1
43,Credit Card,Credit Card - Core,1
44,Credit Card,Credit Card - Core,1
45,Credit Card,Credit Card - Core,1
46,Credit Card,Credit Card - Core,1
47,Credit Card,Credit Card - Core,1
48,Credit Card,Credit Card - Core,1
49,Credit Card,Credit Card - Core,1
50,Credit Card,Credit Card - Core,1
51,Credit Card,Credit Card - Core,1
52,Credit Card,Credit Card - Core,1
